COD_RH_MUNICIPIO;COD_MUNICIPIO;SGL_PAIS;SGL_DEPARTAMENTO;TXT_NME_MUNICIPIO;TXT_NME_MUNICIPIO_FILTRO
0001348690;1;CUB;CH;Plaza de la Revolucion;PLAZA DE LA REVOLUCION
0001348711;1;PER;N/A;Tacna;TACNA
0001348836;1;EUA;N/A;No Aplica;NO APLICA
0001348845;1;EUA;N/A;New York;NEW YORK
0001348907;1;MEX;NL;Nuevo Leon;NUEVO LEON
0001348945;1;ING;N/A;Liverpool;LIVERPOOL
0001348945;2;ING;N/A;Londres;LONDRES
0001348957;1;MEX;DF;México D.F.;MEXICO D.F.
0001348965;1;EUA;N/A;boston;BOSTON
0001348972;2;ESP;N/A;No Aplica;NO APLICA
0001348972;3;EUA;N/A;No aplica;NO APLICA
0001348981;2;ESP;N/A;Madrid;MADRID
0001348996;3;EUA;N/A;New York;NEW YORK
0001349025;1;ESP;N/A;Barcelona;BARCELONA
0001349025;3;RFA;N/A;Berlin;BERLIN
0001349055;3;ING;N/A;Londres;LONDRES
0001349055;7;EUA;N/A;No Aplica;NO APLICA
0001349056;1;FRA;N/A;París;PARIS
0001349057;2;ESP;N/A;SAN SEBASTIAN;SAN SEBASTIAN
0001349066;11;EUA;N/A;Arlington;ARLINGTON
0001349066;2;EUA;N/A;Boston;BOSTON
0001349155;10;ESP;N/A;Madrid;MADRID
0001349155;6;CRC;N/A;San Jose;SAN JOSE
0001349167;11;AUT;N/A;Viena;VIENA
0001349293;11;EUA;N/A;Washington;WASHINGTON
0001349392;1;EUA;N/A;Baltimore,;BALTIMORE,
0001349393;7;CHL;13;Santiago de Chile;SANTIAGO DE CHILE
0001349437;1;BRA;SP;Botucatu;BOTUCATU
0001349498;1;POL;N/A;Polonia;POLONIA
0001349498;2;MEX;AO;Oaxaca;OAXACA
0001349511;1;MEX;ED;Ciudad de mexico;CIUDAD DE MEXICO
0001349625;1;BRA;SC;Joinville;JOINVILLE
0001349632;3;EUA;N/A;Boston;BOSTON
0001349639;1;EUA;N/A;Bethesda;BETHESDA
0001349703;2;CUB;CH;Plaza;PLAZA
0001350043;1;MEX;DF;Ciudad de Mexico;CIUDAD DE MEXICO
0001350083;2;EUA;N/A;Boston;BOSTON
0001350102;5;EUA;N/A;No ;NO
0001350102;6;RFA;N/A;no;NO
0001350102;7;EST;N/A;no;NO
0001350180;2;ING;N/A;Inglaterra;INGLATERRA
0001350202;9;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0001350223;1;BRA;SC;Florianópolis;FLORIANOPOLIS
0001350238;1;ESP;N/A;Madrid;MADRID
0001350238;7;PER;N/A;Lima;LIMA
0001350309;3;DOM;N/A;Santo Domingo;SANTO DOMINGO
0001350309;5;ESP;N/A;Palma de Mayorca;PALMA DE MAYORCA
0001350385;2;CHL;13;Santiago de Chile;SANTIAGO DE CHILE
0001350385;4;MEX;DF;Ciudad de México;CIUDAD DE MEXICO
0001350474;1;FRA;N/A;Salon-de-Provence;SALON-DE-PROVENCE
0001350682;1;ARG;N/A;Cordoba;CORDOBA
0001350834;2;EUA;N/A;San Diego;SAN DIEGO
0001350936;1;RSS;N/A;Volgogrado;VOLGOGRADO
0001350977;1;ESP;N/A;Granada;GRANADA
0001351142;1;CHL;13;Santiago;SANTIAGO
0001351165;1;RFA;N/A;Heidelberg;HEIDELBERG
0001351207;1;BRA;RJ;-;-
0001351216;3;ARG;N/A;Buenos Aires;BUENOS AIRES
0001351250;2;CHL;13; Santiago;SANTIAGO
0001351309;1;FRA;N/A;Beauvais;BEAUVAIS
0001351398;1;BRA;RJ;Rio de Janeiro;RIO DE JANEIRO
0001351437;3;PER;N/A;Lima;LIMA
0001351478;1;ESP;N/A;Madrid;MADRID
0001351697;1;ARG;N/A;Buenos Aires, Capital Federal;BUENOS AIRES, CAPITAL FEDERAL
0001351743;14;ING;N/A;Londres;LONDRES
0001351743;3;EUA;N/A;Baltimore;BALTIMORE
0001351743;4;EUA;N/A;Wisconcin;WISCONCIN
0001352052;2;EUA;N/A;Washington;WASHINGTON
0001352052;3;BRA;MG;Belo Horizonte;BELO HORIZONTE
0001352052;4;EUA;N/A;Nebraska;NEBRASKA
0001352052;7;BRA;SP;Jundiaí;JUNDIAI
0001352206;3;BRA;DF;Brasilia;BRASILIA
0001352228;1;CHL;7;Talca;TALCA
0001352253;1;ESP;N/A;Sevilla;SEVILLA
0001352253;5;ESP;N/A;Arizona;ARIZONA
0001352253;6;ESP;N/A;Madrid;MADRID
0001352253;7;ESP;N/A;Vigo;VIGO
0001352253;8;ESP;N/A;Huelva;HUELVA
0001352253;9;ESP;N/A;Salamanca;SALAMANCA
0001352296;1;BRA;RJ;Rio de Janeiro;RIO DE JANEIRO
0001352383;1;PTR;N/A;Mayaguez;MAYAGUEZ
0001352383;2;LET;N/A;Riga;RIGA
0001352383;3;EUA;N/A;Meryland;MERYLAND
0001352454;2;EUA;N/A;Piscataway, NJ;PISCATAWAY, NJ
0001352454;3;EUA;N/A;Bellingham, WA;BELLINGHAM, WA
0001352458;3;EUA;N/A;Storr;STORR
0001352496;1;COL;RI;Dosquebradas;DOSQUEBRADAS
0001352749;1;ING;N/A;London;LONDON
0001352749;2;ESP;N/A;Madrid;MADRID
0001352823;3;NGA;N/A;Victoria Island;VICTORIA ISLAND
0001352948;1;ING;N/A;Londres;LONDRES
0001352948;2;EUA;N/A;Boston;BOSTON
0001353097;5;ESP;N/A;Cartagena;CARTAGENA
0001353139;14;ESP;N/A;Granada;GRANADA
0001353143;25;EUA;N/A;Miami;MIAMI
0001353216;1;ESP;N/A;SEVILLA;SEVILLA
0001353216;2;ESP;N/A;huelva;HUELVA
0001353271;1;VEN;DF;Caracas;CARACAS
0001353338;1;PER;N/A;Lima;LIMA
0001353424;1;ESP;N/A;MADRID;MADRID
0001353475;5;SUI;N/A;Ginebra;GINEBRA
0001353599;1;BRA;RJ;Rio de Janeiro;RIO DE JANEIRO
0001353616;1;CHL;7;Talca;TALCA
0001353619;1;ARG;N/A;La Plata;LA PLATA
0001353871;1;PER;N/A;Lima;LIMA
0001354069;2;CUB;CH;La Habana;LA HABANA
0001354167;2;HOL;N/A;Amsterdam;AMSTERDAM
0001354352;5;ARG;N/A;buenos aires;BUENOS AIRES
0001354361;4;EUA;N/A;Boston;BOSTON
0001354397;1;ESP;N/A;Madrid;MADRID
0001354437;1;URU;N/A;Montevideo;MONTEVIDEO
0001354501;3;ESP;N/A;Madrid;MADRID
0001354628;1;EUA;N/A;Worcester;WORCESTER
0001354628;2;ING;N/A;Egham Hill;EGHAM HILL
0001354628;3;EUA;N/A;Oxford;OXFORD
0001354628;4;ESP;N/A;Sevilla;SEVILLA
0001354693;11;GRE;N/A;Athens;ATHENS
0001354731;2;CHL;13;SAntiago ;SANTIAGO
0001354746;2;ING;N/A;London;LONDON
0001354746;3;HOL;N/A;Amsterdam;AMSTERDAM
0001354762;1;MEX;NL;Montemorelos;MONTEMORELOS
0001354874;1;VEN;MI;CARACAS;CARACAS
0001354923;1;ARG;N/A;Buenos Aires;BUENOS AIRES
0001354924;1;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0001355016;12;CUB;H;La Habana;LA HABANA
0001355016;6;ESP;N/A;Cadiz;CADIZ
0001355108;5;ARG;N/A;Buenos Aires;BUENOS AIRES
0001355258;2;GBR;N/A;Colchester;COLCHESTER
0001355258;3;GBR;N/A;London;LONDON
0001355288;1;ARG;N/A;La Plata;LA PLATA
0001355288;2;ARG;N/A;Buenos Aires;BUENOS AIRES
0001355367;2;EUA;N/A;Pennsylvania;PENNSYLVANIA
0001355450;1;ESP;N/A;Sevilla;SEVILLA
0001355574;1;ING;N/A;United Kingdom;UNITED KINGDOM
0001355619;2;HUN;N/A;Budapest;BUDAPEST
0001355627;1;EUA;N/A;No aplica;NO APLICA
0001355786;2;MEX;DF;Mexico;MEXICO
0001355858;2;CHL;13;Santiago;SANTIAGO
0001355859;1;MEX;DF;Coyoacan ;COYOACAN
0001355873;6;CAN;N/A;San Diego;SAN DIEGO
0001355955;5;CRC;N/A;San Jose;SAN JOSE
0001356249;1;VEN;ZU;Maracaibo;MARACAIBO
0001356360;1;CUB;CH;Ninguna;NINGUNA
0001356732;2;VEN;AR;Cagua;CAGUA
0001356758;1;ING;N/A;Oxford;OXFORD
0001356758;2;ESP;N/A;Madrid;MADRID
0001356758;3;ESP;N/A;Oviedo;OVIEDO
0001356758;4;HOL;N/A;Amsterdam;AMSTERDAM
0001356758;5;BRA;CE;Fortaleza;FORTALEZA
0001356760;1;CHL;13;Santiago;SANTIAGO
0001356775;2;JAP;N/A;Tokio;TOKIO
0001356784;1;ESP;N/A;Madrid;MADRID
0001357014;1;CUB;H;La Habana;LA HABANA
0001357014;15;RFA;N/A;Munich;MUNICH
0001357014;3;EUA;N/A;Washington;WASHINGTON
0001357014;5;ESP;N/A;Madrid;MADRID
0001357068;1;VEN;MI;Caracas;CARACAS
0001357183;4;EUA;N/A;Durham, North Carolina;DURHAM, NORTH CAROLINA
0001357368;4;ARG;N/A;Buenos Aires;BUENOS AIRES
0001357492;1;EUA;N/A;Estados unidos;ESTADOS UNIDOS
0001357492;3;BRA;RJ;Rio de Janeiro;RIO DE JANEIRO
0001357557;4;ARG;N/A;Buenos Aires;BUENOS AIRES
0001357842;2;VEN;MI;Ocumare del Tuy;OCUMARE DEL TUY
0001357857;1;ARG;N/A;Buenos Aires;BUENOS AIRES
0001357863;3;VEN;N/A;Caracas;CARACAS
0001357918;1;FRA;N/A;Paris;PARIS
0001357936;2;MEX;DF;Coyoacán;COYOACAN
0001358023;4;MEX;DF;Ciudad de México;CIUDAD DE MEXICO
0001358023;6;MEX;MO;Cuernavaca;CUERNAVACA
0001358063;10;FRA;N/A;Paris;PARIS
0001358063;11;HOL;N/A;Amsterdam;AMSTERDAM
0001358063;12;EUA;N/A;Chicago;CHICAGO
0001358063;13;EUA;N/A;Philadelphia;PHILADELPHIA
0001358063;14;ESP;N/A;Barcelona;BARCELONA
0001358063;15;EUA;N/A;Arizona;ARIZONA
0001358063;16;EUA;N/A;NEW MEXICO;NEW MEXICO
0001358063;17;EUA;N/A;Durham;DURHAM
0001358063;18;EUA;N/A;Washington;WASHINGTON
0001358063;19;ING;N/A;Oxford;OXFORD
0001358063;20;SUE;N/A;Goteborg;GOTEBORG
0001358063;3;ING;N/A;Biggleswade;BIGGLESWADE
0001358063;4;ING;N/A;London;LONDON
0001358063;6;EUA;N/A;Austin;AUSTIN
0001358063;7;ITA;N/A;Roma;ROMA
0001358063;8;HOL;N/A;Nijmegen;NIJMEGEN
0001358063;9;EUA;N/A;California;CALIFORNIA
0001358105;1;CHL;5;Valparaíso;VALPARAISO
0001358126;1;ESP;N/A;Madrid;MADRID
0001358126;2;CUB;CH;Ciudad de la Habana;CIUDAD DE LA HABANA
0001358166;3;CHL;13;SANTIAGO;SANTIAGO
0001358471;2;COL;CU;Bogotà;BOGOTÀ
0001358535;1;ESP;N/A;Madrid;MADRID
0001358569;2;PER;N/A;Lima;LIMA
0001358574;3;ARG;N/A;Cordoba ;CORDOBA
0001358643;1;MEX;MO;cuernavaca;CUERNAVACA
0001358781;1;GBR;N/A;Londres;LONDRES
0001358976;3;EUA;N/A;California;CALIFORNIA
0001358987;3;BRA;RS;Portoalegre;PORTOALEGRE
0001359059;1;EUA;N/A;San José, California;SAN JOSE, CALIFORNIA
0001359289;2;BRA;MG;Lavras;LAVRAS
0001359299;1;PTR;N/A;Mayagüez;MAYAGÜEZ
0001359634;1;EUA;N/A;New York;NEW YORK
0001359634;10;VEN;DF;Caracas;CARACAS
0001359634;11;ESP;N/A;Madrid;MADRID
0001359634;12;ING;N/A;Guildford;GUILDFORD
0001359634;2;MEX;DF;Ciudad de México;CIUDAD DE MEXICO
0001359634;6;EUA;N/A;Pittsburg;PITTSBURG
0001359634;7;ING;N/A;Londres;LONDRES
0001359634;8;ARG;N/A;Buenos Aires;BUENOS AIRES
0001359634;9;ING;N/A;Cambridge;CAMBRIDGE
0001359657;5;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0001359727;10;ESP;N/A;Barcelona;BARCELONA
0001359727;7;ESP;N/A;Murcia;MURCIA
0001359727;9;ESP;N/A;Castellón;CASTELLON
0001359761;3;ESP;N/A;Madrid;MADRID
0001359761;5;ESP;N/A;Valencia;VALENCIA
0001359761;6;ARG;N/A;Buenos Aires;BUENOS AIRES
0001359764;3;ARG;N/A;La Pampa, Argentina;LA PAMPA, ARGENTINA
0001359764;7;ARG;N/A;CAFAYATE;CAFAYATE
0001359904;1;MEX;ZA;Zacatecas;ZACATECAS
0001359904;2;MEX;MI;Morelia;MORELIA
0001359904;4;EUA;N/A;California;CALIFORNIA
0001359954;6;MEX;DF;Ciudad de México;CIUDAD DE MEXICO
0001359956;1;SUI;N/A;Pully;PULLY
0001360183;1;PER;N/A;Lima;LIMA
0001360183;2;MEX;DF;México DF;MEXICO DF
0001360225;1;ESP;N/A;Barcelona;BARCELONA
0001360225;13;RFA;N/A;Berlín;BERLIN
0001360225;15;CAN;N/A;Columbia;COLUMBIA
0001360225;2;ESP;N/A;Madrid;MADRID
0001360225;7;ESP;N/A;Cataluña;CATALUNA
0001360253;3;ESP;N/A;Logroño;LOGRONO
0001360357;2;NZL;N/A;Auckland;AUCKLAND
0001360357;20;CHN;N/A;Taipei (Taiwan);TAIPEI (TAIWAN)
0001360357;3;EUA;N/A;Hoboken;HOBOKEN
0001360357;31;SUI;N/A;St Gallen;ST GALLEN
0001360357;4;EUA;N/A;Hershey;HERSHEY
0001360357;5;GBR;N/A;Olney;OLNEY
0001360357;6;CHL;13;Santiago;SANTIAGO
0001360391;2;BUL;N/A;Sofia;SOFIA
0001360448;1;ARG;N/A;Buenos Aires;BUENOS AIRES
0001360448;2;ESP;N/A;Madrid;MADRID
0001360497;1;ARG;N/A;Buenos Aires;BUENOS AIRES
0001360497;10;ESP;N/A;Castellón;CASTELLON
0001360497;7;MEX;DF;México;MEXICO
0001360497;8;ESP;N/A;Madrid;MADRID
0001360497;9;ESP;N/A;Murcia;MURCIA
0001360524;1;MEX;DF;México DF;MEXICO DF
0001360524;13;BRA;GO;Goiania;GOIANIA
0001360524;4;ESP;N/A;Madrid;MADRID
0001360524;5;ESP;N/A;Salamanca;SALAMANCA
0001360524;6;ARG;N/A;Buenos Aires;BUENOS AIRES
0001360680;1;MEX;DF;México DF;MEXICO DF
0001360730;1;CHL;4;La Serena;LA SERENA
0001360734;1;HOL;N/A;no aplica;NO APLICA
0001360806;1;FRA;N/A;BOULOGNE-SUR-MER;BOULOGNE-SUR-MER
0001360806;12;FRA;N/A;GRENOBLE;GRENOBLE
0001360806;2;EUA;N/A;N/A;N/A
0001360998;2;ESP;N/A;Caceres;CACERES
0001360998;3;ESP;N/A;Sevilla;SEVILLA
0001361092;1;ESP;N/A;madrid;MADRID
0001361158;2;ESP;N/A;Barcelona;BARCELONA
0001361158;3;ESP;N/A;Sevilla;SEVILLA
0001361260;4;ARG;N/A;Buenos Aires;BUENOS AIRES
0001361327;1;EUA;N/A;Texas;TEXAS
0001361342;1;GBR;N/A;Londres;LONDRES
0001361348;1;EUA;N/A;Boston;BOSTON
0001361352;1;VEN;N/A;Caracas;CARACAS
0001361382;1;EUA;N/A;Atlanta, Georgia;ATLANTA, GEORGIA
0001361392;1;ING;N/A;londres;LONDRES
0001361511;1;ROM;N/A;IASI;IASI
0001361523;1;ARG;N/A;Córdoba;CORDOBA
0001361600;1;ESP;N/A;Madrid;MADRID
0001361600;2;CHL;5;Valparaíso;VALPARAISO
0001361600;3;CHL;13;Santiago;SANTIAGO
0001361600;5;ESP;N/A;Barcelona;BARCELONA
0001361600;6;POR;N/A;Lisboa;LISBOA
0001361632;1;EUA;N/A;Texas;TEXAS
0001361689;2;ESP;N/A;Santiago de Compostela;SANTIAGO DE COMPOSTELA
0001361689;3;ARG;N/A;Buenos Aires;BUENOS AIRES
0001361697;1;ESP;N/A;Sevilla;SEVILLA
0001361697;6;EUA;N/A;No Aplica;NO APLICA
0001361697;7;ESP;N/A;No Aplica;NO APLICA
0001361714;3;RFA;N/A;Düsseldorf;DÜSSELDORF
0001361714;4;RFA;N/A;Krefeld;KREFELD
0001361714;5;ING;N/A;Bristol;BRISTOL
0001361714;6;EUA;N/A;Hoboken;HOBOKEN
0001361868;1;CHL;13;Santiago;SANTIAGO
0001361955;1;EQU;N/A;Quito;QUITO
0001361999;2;BRA;MG;Itajubá;ITAJUBA
0001362019;1;FRA;N/A;Montpellier;MONTPELLIER
0001362019;2;GBR;N/A;Bath;BATH
0001362019;4;ING;N/A;Bsth;BSTH
0001362035;1;CRC;N/A;San José;SAN JOSE
0001362071;1;ESP;N/A;madrid;MADRID
0001362071;17;ESP;N/A;ANDALUCIA;ANDALUCIA
0001362116;1;MEX;NL;Nueva León;NUEVA LEON
0001362190;2;VEN;N/A;Caracas;CARACAS
0001362201;1;ESP;N/A;Madrid;MADRID
0001362201;10;ESP;N/A;Granada;GRANADA
0001362201;27;ESP;N/A;España;ESPANA
0001362201;4;CAN;N/A;Canada;CANADA
0001362201;7;ESP;N/A;Barcelona;BARCELONA
0001362202;1;ESP;N/A;España;ESPANA
0001362202;2;ESP;N/A;Granada;GRANADA
0001362203;1;ESP;N/A;España;ESPANA
0001362203;2;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0001362284;1;MEX;ED;Tláhuac;TLAHUAC
0001362397;4;BRA;PR;Curitiba;CURITIBA
0001362397;6;BRA;MG;Conselheiro Lafaiete;CONSELHEIRO LAFAIETE
0001362446;15;MEX;ED;Mexico;MEXICO
0001362824;1;MEX;CO;Saltillo;SALTILLO
0001362939;2;SUE;N/A;BASEL;BASEL
0001362969;1;MEX;DF;México;MEXICO
0001363106;1;EUA;N/A;Milwaukee;MILWAUKEE
0001363106;2;EUA;N/A;Wisconsin;WISCONSIN
0001363106;3;EUA;N/A;la jolla;LA JOLLA
0001363109;1;BRA;RS;Porto Alegre;PORTO ALEGRE
0001363109;2;ARG;N/A;Cañada Rosquin;CANADA ROSQUIN
0001363125;2;ING;N/A;Londres;LONDRES
0001363147;4;EUA;N/A;Corvallis;CORVALLIS
0001363151;1;BEL;N/A;Waterloo;WATERLOO
0001363319;1;CHL;13;Santiago;SANTIAGO
0001363345;1;ING;N/A;CAMBRIDGE;CAMBRIDGE
0001363360;1;ARG;N/A;Buenos Aires;BUENOS AIRES
0001363364;1;GBR;N/A;Edinburgh;EDINBURGH
0001363366;5;MEX;MO;Cuernavaca;CUERNAVACA
0001363366;6;ING;N/A;Londres;LONDRES
0001363372;1;MEX;MO;Cuernavaca;CUERNAVACA
0001363381;11;ING;N/A;Londres;LONDRES
0001363381;9;EUA;N/A;Cary;CARY
0001363392;12;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0001363392;7;HOL;N/A;Amsterdam;AMSTERDAM
0001363471;2;BRA;RJ;Rio de janeiro;RIO DE JANEIRO
0001363479;1;RFA;N/A;Berlin;BERLIN
0001363483;2;EUA;N/A;NEW YORK;NEW YORK
0001363483;5;ITA;N/A;MILÁN;MILAN
0001363507;1;ESP;N/A;Castellón;CASTELLON
0001363517;1;MEX;DF;México DF;MEXICO DF
0001363517;4;ESP;N/A;Valencia;VALENCIA
0001363542;1;ITA;N/A;Milán;MILAN
0001363544;2;EUA;N/A;Boston;BOSTON
0001363552;2;CUB;H;La Habana;LA HABANA
0001363559;3;EUA;N/A;New York;NEW YORK
0001363572;2;BRA;SP;Ribeirao Preto ;RIBEIRAO PRETO
0001363584;1;EUA;N/A;Memphis;MEMPHIS
0001363584;2;EUA;N/A;Boston Massachusetts;BOSTON MASSACHUSETTS
0001363584;3;ESP;N/A;España;ESPANA
0001363584;4;ING;N/A;London;LONDON
0001363592;1;ITA;N/A;MILAN;MILAN
0001363675;10;RFA;N/A;Berlín;BERLIN
0001363675;13;EUA;N/A;El Cerrito, CA;EL CERRITO, CA
0001363675;15;EUA;N/A;El Cerrito, CA.;EL CERRITO, CA.
0001363675;8;MEX;DF;México DF;MEXICO DF
0001363698;3;IND;N/A;Nueva Deli;NUEVA DELI
0001363698;4;DOM;N/A;Santo Domingo;SANTO DOMINGO
0001363733;2;EUA;N/A;EE.UU;EE.UU
0001363815;2;ESP;N/A;Oviedo;OVIEDO
0001363852;1;HOL;N/A;holanda;HOLANDA
0001363852;16;RFA;N/A;.;.
0001363852;3;MEX;YU;Sisal;SISAL
0001363861;3;FRA;N/A;Paris;PARIS
0001363900;1;BRA;RJ;Rio de Janeiro;RIO DE JANEIRO
0001363965;1;EQU;N/A;Quito;QUITO
0001363972;1;VEN;ZU;Maracaibo;MARACAIBO
0001363986;16;EUA;N/A;Nueva York;NUEVA YORK
0001364044;5;CHL;4;La Serena;LA SERENA
0001364071;1;ESP;N/A;España;ESPANA
0001364140;1;PRG;N/A;Asunción;ASUNCION
0001364283;1;ESP;N/A;España;ESPANA
0001364283;3;PER;N/A;LIMA;LIMA
0001364419;3;BRA;RJ;Campos dos Goytacazes;CAMPOS DOS GOYTACAZES
0001364465;1;PTR;N/A;Mayaguez;MAYAGUEZ
0001364465;2;NZL;N/A;NA;NA
0001364465;3;EUA;N/A;West Lafayette;WEST LAFAYETTE
0001364465;4;EUA;N/A;Louisiana;LOUISIANA
0001364471;1;EUA;N/A;Miami;MIAMI
0001364540;1;EUA;N/A;California;CALIFORNIA
0001364542;1;EUA;N/A;Los Angeles;LOS ANGELES
0001364542;4;ESP;N/A;BARCELONA;BARCELONA
0001364542;5;ARG;N/A;BUENOS AIRES;BUENOS AIRES
0001364673;2;MEX;DF;México, DF;MEXICO, DF
0001364728;2;ING;N/A;Londres;LONDRES
0001364765;1;ESP;N/A;malaga;MALAGA
0001364794;1;BRA;PR;Curitiba;CURITIBA
0001364794;5;CRC;N/A;San Jose;SAN JOSE
0001364828;1;EUA;N/A;Arkansas;ARKANSAS
0001364833;13;GBR;N/A;Cambridge;CAMBRIDGE
0001364833;15;GBR;N/A;Oxford;OXFORD
0001364833;16;EUA;N/A;Washington;WASHINGTON
0001364833;18;ESP;N/A;Barcelona;BARCELONA
0001364864;1;ESP;N/A;Madrid;MADRID
0001364968;1;GBR;N/A;UK;UK
0001364968;8;HOL;N/A;AMSTERDAM;AMSTERDAM
0001365303;2;EUA;N/A;Las Vegas;LAS VEGAS
0001365311;1;EUA;N/A;New York;NEW YORK
0001365618;2;RFA;N/A;Alemania;ALEMANIA
0001365618;3;AUS;N/A;Australia;AUSTRALIA
0001365620;1;JAP;N/A;Tokio;TOKIO
0001365620;10;CHN;N/A;Beijing;BEIJING
0001365620;11;EUA;N/A;Nueva York;NUEVA YORK
0001365620;12;EUA;N/A;Filadelfia;FILADELFIA
0001365620;3;AUS;N/A;Camberra;CAMBERRA
0001365620;4;NZL;N/A;Wellington;WELLINGTON
0001365620;5;RFA;N/A;Berlin;BERLIN
0001365620;6;EUA;N/A;Los Angeles;LOS ANGELES
0001365620;7;ING;N/A;N/A;N/A
0001365622;1;RFA;N/A;Alemania;ALEMANIA
0001365622;11;JAP;N/A;Tokio;TOKIO
0001365622;12;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0001365622;2;AUS;N/A;Australia;AUSTRALIA
0001365622;3;ESC;N/A;Escocia;ESCOCIA
0001365622;4;ING;N/A;Inglaterra;INGLATERRA
0001365622;8;MEX;DF;Ciudad de México;CIUDAD DE MEXICO
0001365725;1;CHL;13;Santiago;SANTIAGO
0001365725;4;EUA;N/A;Philadelphia;PHILADELPHIA
0001365725;5;PRG;N/A;Asunción;ASUNCION
0001365811;3;ESP;N/A;Madrid;MADRID
0001365900;1;EUA;N/A;New York;NEW YORK
0001365901;1;EUA;N/A;New York;NEW YORK
0001366002;1;ING;N/A;Inglaterra;INGLATERRA
0001366002;10;CHN;N/A;China;CHINA
0001366002;11;IRL;N/A;Irlanda;IRLANDA
0001366002;12;GRE;N/A;Grecia;GRECIA
0001366002;2;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0001366002;5;AUS;N/A;Australia;AUSTRALIA
0001366002;7;SUI;N/A;Suiza;SUIZA
0001366002;9;RFA;N/A;Alemania;ALEMANIA
0001366034;2;CHL;7;talca;TALCA
0001366067;1;CUB;MZ;Varadero;VARADERO
0001366067;2;CUB;H;La habana;LA HABANA
0001366073;10;MEX;DF;México, D.F.;MEXICO, D.F.
0001366073;12;FRA;N/A;Lille;LILLE
0001366073;2;ESP;N/A;Barcelona;BARCELONA
0001366073;3;ESP;N/A;Madrid;MADRID
0001366073;5;ESP;N/A;Granada;GRANADA
0001366112;1;RFA;N/A;Alemania;ALEMANIA
0001366112;2;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0001366112;3;ING;N/A;Inglaterra;INGLATERRA
0001366112;4;AUS;N/A;Australia;AUSTRALIA
0001366112;5;CHN;N/A;China;CHINA
0001366143;5;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0001366226;1;NZL;N/A;Palmerston North;PALMERSTON NORTH
0001366267;2;EUA;N/A;NEW ORLEANS;NEW ORLEANS
0001366267;3;PER;N/A;LIMA;LIMA
0001366267;4;RUA;N/A;NO APLICA;NO APLICA
0001366267;5;EUA;N/A;PAYSON;PAYSON
0001366310;2;ESP;N/A;Santander;SANTANDER
0001366310;3;ESP;N/A;Jaén;JAEN
0001366463;1;HOL;N/A;Holanda;HOLANDA
0001366570;1;EUA;N/A;Washington;WASHINGTON
0001366570;2;EUA;N/A;New York;NEW YORK
0001366570;6;FRA;N/A;Francia;FRANCIA
0001366570;7;FRA;N/A;Paris;PARIS
0001366617;3;MEX;DF;Ciudad de México;CIUDAD DE MEXICO
0001366648;2;BRA;RS;Gramado;GRAMADO
0001366656;2;ESP;N/A;BARCELONA;BARCELONA
0001366813;2;MEX;VE;Xalapas;XALAPAS
0001367044;1;EUA;N/A;Ithaca;ITHACA
0001367058;1;HOL;N/A;N/A;N/A
0001367158;1;ARG;N/A;Bahía Blanca;BAHIA BLANCA
0001367158;4;ESP;N/A;Murcia;MURCIA
0001367164;7;EUA;N/A;Miami;MIAMI
0001367308;1;VEN;TA;SAN CRISTOBAL;SAN CRISTOBAL
0001367312;1;BRA;PE;Recife;RECIFE
0001367312;4;BRA;SP;São Leopoldo;SÃO LEOPOLDO
0001367312;5;BRA;SP;Campinas;CAMPINAS
0001367420;1;ITA;N/A;Roma;ROMA
0001367457;1;BRA;PE;Recife;RECIFE
0001367464;3;POL;N/A;Olsztyn;OLSZTYN
0001367468;2;ESP;N/A;Madrid - España;MADRID - ESPANA
0001367478;9;SUI;N/A;Ginebra;GINEBRA
0001367596;1;AUS;N/A;Crawley;CRAWLEY
0001367596;2;FRA;N/A;Tours;TOURS
0001367596;8;EUA;N/A;Ohio;OHIO
0001367634;1;FRA;N/A;Estrasburgo;ESTRASBURGO
0001367634;2;FRA;N/A;Schiltigheim;SCHILTIGHEIM
0001367721;1;POL;N/A;Lublin;LUBLIN
0001367725;7;HOL;N/A;Amsterdam;AMSTERDAM
0001367749;1;ITA;N/A;Sassari;SASSARI
0001367754;2;ESP;N/A;Madrid;MADRID
0001367759;1;COL;AN;San Pedro de los milagros;SAN PEDRO DE LOS MILAGROS
0001367861;1;EUA;N/A;New Jersey;NEW JERSEY
0001367861;10;EUA;N/A;N/A;N/A
0001367861;2;ESP;N/A;Madrid;MADRID
0001367861;4;ING;N/A;Londres;LONDRES
0001367861;5;ITA;N/A;Pisa;PISA
0001367861;6;EUA;N/A;New York;NEW YORK
0001367861;7;ESP;N/A;Oviedo;OVIEDO
0001367861;8;RFA;N/A;N/A;N/A
0001367861;9;ESP;N/A;N/A;N/A
0001367862;1;ESP;N/A;Madrid;MADRID
0001367862;17;ESP;N/A;Asturias;ASTURIAS
